date,hour,day_of_week,is_weekend,month,location,temperature,feels_like,humidity,wind_speed,weather,weather_factor,surge_count
2024-02-01,13,3,0,2,Restaurant C,7.5,6.0,54.1,9.8,Rainy,0.75,97
2024-02-01,13,3,0,2,Canteen D,7.5,6.0,54.1,9.8,Rainy,0.75,131
2024-02-01,14,3,0,2,Cafeteria A,7.5,6.0,54.1,9.8,Rainy,0.75,85
2024-02-01,14,3,0,2,Food Court B,7.5,6.0,54.1,9.8,Rainy,0.75,95
2024-02-01,14,3,0,2,Restaurant C,7.5,6.0,54.1,9.8,Rainy,0.75,50
2024-02-01,14,3,0,2,Canteen D,7.5,6.0,54.1,9.8,Rainy,0.75,55
2024-02-01,15,3,0,2,Cafeteria A,7.5,6.0,54.1,9.8,Rainy,0.75,21
2024-02-01,15,3,0,2,Food Court B,7.5,6.0,54.1,9.8,Rainy,0.75,22
2024-02-01,15,3,0,2,Restaurant C,7.5,6.0,54.1,9.8,Rainy,0.75,13
2024-02-01,15,3,0,2,Canteen D,7.5,6.0,54.1,9.8,Rainy,0.75,15
2024-02-02,9,4,0,2,Cafeteria A,9.9,6.4,91.7,9.4,Sunny,1.3,4
2024-02-02,9,4,0,2,Food Court B,9.9,6.4,91.7,9.4,Sunny,1.3,5
2024-02-02,9,4,0,2,Restaurant C,9.9,6.4,91.7,9.4,Sunny,1.3,2
2024-02-02,9,4,0,2,Canteen D,9.9,6.4,91.7,9.4,Sunny,1.3,3
2024-02-02,10,4,0,2,Cafeteria A,9.9,6.4,91.7,9.4,Sunny,1.3,38
2024-02-02,10,4,0,2,Food Court B,9.9,6.4,91.7,9.4,Sunny,1.3,47
2024-02-02,10,4,0,2,Restaurant C,9.9,6.4,91.7,9.4,Sunny,1.3,24
2024-02-02,10,4,0,2,Canteen D,9.9,6.4,91.7,9.4,Sunny,1.3,30
2024-02-02,11,4,0,2,Cafeteria A,9.9,6.4,91.7,9.4,Sunny,1.3,128
2024-02-02,11,4,0,2,Food Court B,9.9,6.4,91.7,9.4,Sunny,1.3,170
2024-02-02,11,4,0,2,Restaurant C,9.9,6.4,91.7,9.4,Sunny,1.3,95
2024-02-02,11,4,0,2,Canteen D,9.9,6.4,91.7,9.4,Sunny,1.3,114
2024-02-02,12,4,0,2,Cafeteria A,9.9,6.4,91.7,9.4,Sunny,1.3,256
2024-02-02,12,4,0,2,Food Court B,9.9,6.4,91.7,9.4,Sunny,1.3,376
2024-02-02,12,4,0,2,Restaurant C,9.9,6.4,91.7,9.4,Sunny,1.3,167
2024-02-02,12,4,0,2,Canteen D,9.9,6.4,91.7,9.4,Sunny,1.3,205
2024-02-02,13,4,0,2,Cafeteria A,9.9,6.4,91.7,9.4,Sunny,1.3,282
2024-02-02,13,4,0,2,Food Court B,9.9,6.4,91.7,9.4,Sunny,1.3,357
2024-02-02,13,4,0,2,Restaurant C,9.9,6.4,91.7,9.4,Sunny,1.3,183
2024-02-02,13,4,0,2,Canteen D,9.9,6.4,91.7,9.4,Sunny,1.3,198
2024-02-02,14,4,0,2,Cafeteria A,9.9,6.4,91.7,9.4,Sunny,1.3,152
2024-02-02,14,4,0,2,Food Court B,9.9,6.4,91.7,9.4,Sunny,1.3,164
2024-02-02,14,4,0,2,Restaurant C,9.9,6.4,91.7,9.4,Sunny,1.3,81
2024-02-02,14,4,0,2,Canteen D,9.9,6.4,91.7,9.4,Sunny,1.3,119
2024-02-02,15,4,0,2,Cafeteria A,9.9,6.4,91.7,9.4,Sunny,1.3,38
2024-02-02,15,4,0,2,Food Court B,9.9,6.4,91.7,9.4,Sunny,1.3,47
2024-02-02,15,4,0,2,Restaurant C,9.9,6.4,91.7,9.4,Sunny,1.3,24
2024-02-02,15,4,0,2,Canteen D,9.9,6.4,91.7,9.4,Sunny,1.3,28
2024-02-03,9,5,1,2,Cafeteria A,6.4,4.2,75.7,5.1,Cloudy,1.0,1
2024-02-03,9,5,1,2,Food Court B,6.4,4.2,75.7,5.1,Cloudy,1.0,1
2024-02-03,9,5,1,2,Restaurant C,6.4,4.2,75.7,5.1,Cloudy,1.0,0
2024-02-03,9,5,1,2,Canteen D,6.4,4.2,75.7,5.1,Cloudy,1.0,0
2024-02-03,10,5,1,2,Cafeteria A,6.4,4.2,75.7,5.1,Cloudy,1.0,10
2024-02-03,10,5,1,2,Food Court B,6.4,4.2,75.7,5.1,Cloudy,1.0,11
2024-02-03,10,5,1,2,Restaurant C,6.4,4.2,75.7,5.1,Cloudy,1.0,6
2024-02-03,10,5,1,2,Canteen D,6.4,4.2,75.7,5.1,Cloudy,1.0,7
2024-02-03,11,5,1,2,Cafeteria A,6.4,4.2,75.7,5.1,Cloudy,1.0,39
2024-02-03,11,5,1,2,Food Court B,6.4,4.2,75.7,5.1,Cloudy,1.0,51
2024-02-03,11,5,1,2,Restaurant C,6.4,4.2,75.7,5.1,Cloudy,1.0,27
2024-02-03,11,5,1,2,Canteen D,6.4,4.2,75.7,5.1,Cloudy,1.0,30
2024-02-03,12,5,1,2,Cafeteria A,6.4,4.2,75.7,5.1,Cloudy,1.0,83
2024-02-03,12,5,1,2,Food Court B,6.4,4.2,75.7,5.1,Cloudy,1.0,102
2024-02-03,12,5,1,2,Restaurant C,6.4,4.2,75.7,5.1,Cloudy,1.0,48
2024-02-03,12,5,1,2,Canteen D,6.4,4.2,75.7,5.1,Cloudy,1.0,68
2024-02-03,13,5,1,2,Cafeteria A,6.4,4.2,75.7,5.1,Cloudy,1.0,86
2024-02-03,13,5,1,2,Food Court B,6.4,4.2,75.7,5.1,Cloudy,1.0,104
2024-02-03,13,5,1,2,Restaurant C,6.4,4.2,75.7,5.1,Cloudy,1.0,56
2024-02-03,13,5,1,2,Canteen D,6.4,4.2,75.7,5.1,Cloudy,1.0,68
2024-02-03,14,5,1,2,Cafeteria A,6.4,4.2,75.7,5.1,Cloudy,1.0,42
2024-02-03,14,5,1,2,Food Court B,6.4,4.2,75.7,5.1,Cloudy,1.0,54
2024-02-03,14,5,1,2,Restaurant C,6.4,4.2,75.7,5.1,Cloudy,1.0,27
2024-02-03,14,5,1,2,Canteen D,6.4,4.2,75.7,5.1,Cloudy,1.0,32
2024-02-03,15,5,1,2,Cafeteria A,6.4,4.2,75.7,5.1,Cloudy,1.0,10
2024-02-03,15,5,1,2,Food Court B,6.4,4.2,75.7,5.1,Cloudy,1.0,13
2024-02-03,15,5,1,2,Restaurant C,6.4,4.2,75.7,5.1,Cloudy,1.0,5
2024-02-03,15,5,1,2,Canteen D,6.4,4.2,75.7,5.1,Cloudy,1.0,8
2024-02-04,9,6,1,2,Cafeteria A,8.5,6.4,74.4,8.6,Cloudy,1.0,1
2024-02-04,9,6,1,2,Food Court B,8.5,6.4,74.4,8.6,Cloudy,1.0,1
2024-02-04,9,6,1,2,Restaurant C,8.5,6.4,74.4,8.6,Cloudy,1.0,0
2024-02-04,9,6,1,2,Canteen D,8.5,6.4,74.4,8.6,Cloudy,1.0,0
2024-02-04,10,6,1,2,Cafeteria A,8.5,6.4,74.4,8.6,Cloudy,1.0,9
2024-02-04,10,6,1,2,Food Court B,8.5,6.4,74.4,8.6,Cloudy,1.0,13
2024-02-04,10,6,1,2,Restaurant C,8.5,6.4,74.4,8.6,Cloudy,1.0,7
2024-02-04,10,6,1,2,Canteen D,8.5,6.4,74.4,8.6,Cloudy,1.0,8
2024-02-04,11,6,1,2,Cafeteria A,8.5,6.4,74.4,8.6,Cloudy,1.0,39
2024-02-04,11,6,1,2,Food Court B,8.5,6.4,74.4,8.6,Cloudy,1.0,53
2024-02-04,11,6,1,2,Restaurant C,8.5,6.4,74.4,8.6,Cloudy,1.0,27
2024-02-04,11,6,1,2,Canteen D,8.5,6.4,74.4,8.6,Cloudy,1.0,35
2024-02-04,12,6,1,2,Cafeteria A,8.5,6.4,74.4,8.6,Cloudy,1.0,75
2024-02-04,12,6,1,2,Food Court B,8.5,6.4,74.4,8.6,Cloudy,1.0,111
2024-02-04,12,6,1,2,Restaurant C,8.5,6.4,74.4,8.6,Cloudy,1.0,54
2024-02-04,12,6,1,2,Canteen D,8.5,6.4,74.4,8.6,Cloudy,1.0,73
2024-02-04,13,6,1,2,Cafeteria A,8.5,6.4,74.4,8.6,Cloudy,1.0,80
2024-02-04,13,6,1,2,Food Court B,8.5,6.4,74.4,8.6,Cloudy,1.0,108
2024-02-04,13,6,1,2,Restaurant C,8.5,6.4,74.4,8.6,Cloudy,1.0,59
2024-02-04,13,6,1,2,Canteen D,8.5,6.4,74.4,8.6,Cloudy,1.0,59
2024-02-04,14,6,1,2,Cafeteria A,8.5,6.4,74.4,8.6,Cloudy,1.0,46
2024-02-04,14,6,1,2,Food Court B,8.5,6.4,74.4,8.6,Cloudy,1.0,54
2024-02-04,14,6,1,2,Restaurant C,8.5,6.4,74.4,8.6,Cloudy,1.0,24
2024-02-04,14,6,1,2,Canteen D,8.5,6.4,74.4,8.6,Cloudy,1.0,31
2024-02-04,15,6,1,2,Cafeteria A,8.5,6.4,74.4,8.6,Cloudy,1.0,10
2024-02-04,15,6,1,2,Food Court B,8.5,6.4,74.4,8.6,Cloudy,1.0,11
2024-02-04,15,6,1,2,Restaurant C,8.5,6.4,74.4,8.6,Cloudy,1.0,6
2024-02-04,15,6,1,2,Canteen D,8.5,6.4,74.4,8.6,Cloudy,1.0,7
2024-02-05,9,0,0,2,Cafeteria A,7.6,5.2,75.0,9.2,Windy,0.85,2
2024-02-05,9,0,0,2,Food Court B,7.6,5.2,75.0,9.2,Windy,0.85,3
2024-02-05,9,0,0,2,Restaurant C,7.6,5.2,75.0,9.2,Windy,0.85,1
2024-02-05,9,0,0,2,Canteen D,7.6,5.2,75.0,9.2,Windy,0.85,2
2024-02-05,10,0,0,2,Cafeteria A,7.6,5.2,75.0,9.2,Windy,0.85,21
2024-02-05,10,0,0,2,Food Court B,7.6,5.2,75.0,9.2,Windy,0.85,28
2024-02-05,10,0,0,2,Restaurant C,7.6,5.2,75.0,9.2,Windy,0.85,14
2024-02-05,10,0,0,2,Canteen D,7.6,5.2,75.0,9.2,Windy,0.85,16
2024-02-05,11,0,0,2,Cafeteria A,7.6,5.2,75.0,9.2,Windy,0.85,82
2024-02-05,11,0,0,2,Food Court B,7.6,5.2,75.0,9.2,Windy,0.85,122
2024-02-05,11,0,0,2,Restaurant C,7.6,5.2,75.0,9.2,Windy,0.85,55
2024-02-05,11,0,0,2,Canteen D,7.6,5.2,75.0,9.2,Windy,0.85,67
2024-02-05,12,0,0,2,Cafeteria A,7.6,5.2,75.0,9.2,Windy,0.85,160
2024-02-05,12,0,0,2,Food Court B,7.6,5.2,75.0,9.2,Windy,0.85,233
2024-02-05,12,0,0,2,Restaurant C,7.6,5.2,75.0,9.2,Windy,0.85,117
2024-02-05,12,0,0,2,Canteen D,7.6,5.2,75.0,9.2,Windy,0.85,128
2024-02-05,13,0,0,2,Cafeteria A,7.6,5.2,75.0,9.2,Windy,0.85,157
2024-02-05,13,0,0,2,Food Court B,7.6,5.2,75.0,9.2,Windy,0.85,227
2024-02-05,13,0,0,2,Restaurant C,7.6,5.2,75.0,9.2,Windy,0.85,116
2024-02-05,13,0,0,2,Canteen D,7.6,5.2,75.0,9.2,Windy,0.85,129
2024-02-05,14,0,0,2,Cafeteria A,7.6,5.2,75.0,9.2,Windy,0.85,96
2024-02-05,14,0,0,2,Food Court B,7.6,5.2,75.0,9.2,Windy,0.85,99
2024-02-05,14,0,0,2,Restaurant C,7.6,5.2,75.0,9.2,Windy,0.85,55
2024-02-05,14,0,0,2,Canteen D,7.6,5.2,75.0,9.2,Windy,0.85,75
2024-02-05,15,0,0,2,Cafeteria A,7.6,5.2,75.0,9.2,Windy,0.85,21
2024-02-05,15,0,0,2,Food Court B,7.6,5.2,75.0,9.2,Windy,0.85,28
2024-02-05,15,0,0,2,Restaurant C,7.6,5.2,75.0,9.2,Windy,0.85,13
2024-02-05,15,0,0,2,Canteen D,7.6,5.2,75.0,9.2,Windy,0.85,16
2024-02-06,9,1,0,2,Cafeteria A,8.9,5.7,74.9,8.4,Windy,0.85,2
2024-02-06,9,1,0,2,Food Court B,8.9,5.7,74.9,8.4,Windy,0.85,3
2024-02-06,9,1,0,2,Restaurant C,8.9,5.7,74.9,8.4,Windy,0.85,1
2024-02-06,9,1,0,2,Canteen D,8.9,5.7,74.9,8.4,Windy,0.85,2
2024-02-06,10,1,0,2,Cafeteria A,8.9,5.7,74.9,8.4,Windy,0.85,22
2024-02-06,10,1,0,2,Food Court B,8.9,5.7,74.9,8.4,Windy,0.85,31
2024-02-06,10,1,0,2,Restaurant C,8.9,5.7,74.9,8.4,Windy,0.85,13
2024-02-06,10,1,0,2,Canteen D,8.9,5.7,74.9,8.4,Windy,0.85,19
2024-02-06,11,1,0,2,Cafeteria A,8.9,5.7,74.9,8.4,Windy,0.85,95
2024-02-06,11,1,0,2,Food Court B,8.9,5.7,74.9,8.4,Windy,0.85,119
2024-02-06,11,1,0,2,Restaurant C,8.9,5.7,74.9,8.4,Windy,0.85,62
2024-02-06,11,1,0,2,Canteen D,8.9,5.7,74.9,8.4,Windy,0.85,74
2024-02-06,12,1,0,2,Cafeteria A,8.9,5.7,74.9,8.4,Windy,0.85,184
2024-02-06,12,1,0,2,Food Court B,8.9,5.7,74.9,8.4,Windy,0.85,204
2024-02-06,12,1,0,2,Restaurant C,8.9,5.7,74.9,8.4,Windy,0.85,102
2024-02-06,12,1,0,2,Canteen D,8.9,5.7,74.9,8.4,Windy,0.85,155
2024-02-06,13,1,0,2,Cafeteria A,8.9,5.7,74.9,8.4,Windy,0.85,184
2024-02-06,13,1,0,2,Food Court B,8.9,5.7,74.9,8.4,Windy,0.85,240
2024-02-06,13,1,0,2,Restaurant C,8.9,5.7,74.9,8.4,Windy,0.85,114
2024-02-06,13,1,0,2,Canteen D,8.9,5.7,74.9,8.4,Windy,0.85,127
2024-02-06,14,1,0,2,Cafeteria A,8.9,5.7,74.9,8.4,Windy,0.85,81
2024-02-06,14,1,0,2,Food Court B,8.9,5.7,74.9,8.4,Windy,0.85,116
2024-02-06,14,1,0,2,Restaurant C,8.9,5.7,74.9,8.4,Windy,0.85,56
2024-02-06,14,1,0,2,Canteen D,8.9,5.7,74.9,8.4,Windy,0.85,65
2024-02-06,15,1,0,2,Cafeteria A,8.9,5.7,74.9,8.4,Windy,0.85,22
2024-02-06,15,1,0,2,Food Court B,8.9,5.7,74.9,8.4,Windy,0.85,24
2024-02-06,15,1,0,2,Restaurant C,8.9,5.7,74.9,8.4,Windy,0.85,14
2024-02-06,15,1,0,2,Canteen D,8.9,5.7,74.9,8.4,Windy,0.85,16
2024-02-07,9,2,0,2,Cafeteria A,7.1,1.8,82.3,9.7,Cloudy,1.0,3
2024-02-07,9,2,0,2,Food Court B,7.1,1.8,82.3,9.7,Cloudy,1.0,3
2024-02-07,9,2,0,2,Restaurant C,7.1,1.8,82.3,9.7,Cloudy,1.0,2
2024-02-07,9,2,0,2,Canteen D,7.1,1.8,82.3,9.7,Cloudy,1.0,2
2024-02-07,10,2,0,2,Cafeteria A,7.1,1.8,82.3,9.7,Cloudy,1.0,27
2024-02-07,10,2,0,2,Food Court B,7.1,1.8,82.3,9.7,Cloudy,1.0,28
2024-02-07,10,2,0,2,Restaurant C,7.1,1.8,82.3,9.7,Cloudy,1.0,16
2024-02-07,10,2,0,2,Canteen D,7.1,1.8,82.3,9.7,Cloudy,1.0,18
2024-02-07,11,2,0,2,Cafeteria A,7.1,1.8,82.3,9.7,Cloudy,1.0,95
2024-02-07,11,2,0,2,Food Court B,7.1,1.8,82.3,9.7,Cloudy,1.0,142
2024-02-07,11,2,0,2,Restaurant C,7.1,1.8,82.3,9.7,Cloudy,1.0,59
2024-02-07,11,2,0,2,Canteen D,7.1,1.8,82.3,9.7,Cloudy,1.0,79
2024-02-07,12,2,0,2,Cafeteria A,7.1,1.8,82.3,9.7,Cloudy,1.0,209
2024-02-07,12,2,0,2,Food Court B,7.1,1.8,82.3,9.7,Cloudy,1.0,267
2024-02-07,12,2,0,2,Restaurant C,7.1,1.8,82.3,9.7,Cloudy,1.0,132
2024-02-07,12,2,0,2,Canteen D,7.1,1.8,82.3,9.7,Cloudy,1.0,141
2024-02-07,13,2,0,2,Cafeteria A,7.1,1.8,82.3,9.7,Cloudy,1.0,195
2024-02-07,13,2,0,2,Food Court B,7.1,1.8,82.3,9.7,Cloudy,1.0,255
2024-02-07,13,2,0,2,Restaurant C,7.1,1.8,82.3,9.7,Cloudy,1.0,118
2024-02-07,13,2,0,2,Canteen D,7.1,1.8,82.3,9.7,Cloudy,1.0,154
2024-02-07,14,2,0,2,Cafeteria A,7.1,1.8,82.3,9.7,Cloudy,1.0,90
2024-02-07,14,2,0,2,Food Court B,7.1,1.8,82.3,9.7,Cloudy,1.0,114
2024-02-07,14,2,0,2,Restaurant C,7.1,1.8,82.3,9.7,Cloudy,1.0,63
2024-02-07,14,2,0,2,Canteen D,7.1,1.8,82.3,9.7,Cloudy,1.0,72
2024-02-07,15,2,0,2,Cafeteria A,7.1,1.8,82.3,9.7,Cloudy,1.0,25
2024-02-07,15,2,0,2,Food Court B,7.1,1.8,82.3,9.7,Cloudy,1.0,33
2024-02-07,15,2,0,2,Restaurant C,7.1,1.8,82.3,9.7,Cloudy,1.0,17
2024-02-07,15,2,0,2,Canteen D,7.1,1.8,82.3,9.7,Cloudy,1.0,18
2024-02-08,9,3,0,2,Cafeteria A,13.2,7.2,76.8,21.1,Sunny,1.3,5
2024-02-08,9,3,0,2,Food Court B,13.2,7.2,76.8,21.1,Sunny,1.3,6
2024-02-08,9,3,0,2,Restaurant C,13.2,7.2,76.8,21.1,Sunny,1.3,3
2024-02-08,9,3,0,2,Canteen D,13.2,7.2,76.8,21.1,Sunny,1.3,3
2024-02-08,10,3,0,2,Cafeteria A,13.2,7.2,76.8,21.1,Sunny,1.3,39
2024-02-08,10,3,0,2,Food Court B,13.2,7.2,76.8,21.1,Sunny,1.3,41
2024-02-08,10,3,0,2,Restaurant C,13.2,7.2,76.8,21.1,Sunny,1.3,26
2024-02-08,10,3,0,2,Canteen D,13.2,7.2,76.8,21.1,Sunny,1.3,29
2024-02-08,11,3,0,2,Cafeteria A,13.2,7.2,76.8,21.1,Sunny,1.3,159
2024-02-08,11,3,0,2,Food Court B,13.2,7.2,76.8,21.1,Sunny,1.3,183
2024-02-08,11,3,0,2,Restaurant C,13.2,7.2,76.8,21.1,Sunny,1.3,98
2024-02-08,11,3,0,2,Canteen D,13.2,7.2,76.8,21.1,Sunny,1.3,117
2024-02-08,12,3,0,2,Cafeteria A,13.2,7.2,76.8,21.1,Sunny,1.3,313
2024-02-08,12,3,0,2,Food Court B,13.2,7.2,76.8,21.1,Sunny,1.3,334
2024-02-08,12,3,0,2,Restaurant C,13.2,7.2,76.8,21.1,Sunny,1.3,171
2024-02-08,12,3,0,2,Canteen D,13.2,7.2,76.8,21.1,Sunny,1.3,219
2024-02-08,13,3,0,2,Cafeteria A,13.2,7.2,76.8,21.1,Sunny,1.3,273
2024-02-08,13,3,0,2,Food Court B,13.2,7.2,76.8,21.1,Sunny,1.3,404
2024-02-08,13,3,0,2,Restaurant C,13.2,7.2,76.8,21.1,Sunny,1.3,178
2024-02-08,13,3,0,2,Canteen D,13.2,7.2,76.8,21.1,Sunny,1.3,260
2024-02-08,14,3,0,2,Cafeteria A,13.2,7.2,76.8,21.1,Sunny,1.3,142
2024-02-08,14,3,0,2,Food Court B,13.2,7.2,76.8,21.1,Sunny,1.3,171
2024-02-08,14,3,0,2,Restaurant C,13.2,7.2,76.8,21.1,Sunny,1.3,102
2024-02-08,14,3,0,2,Canteen D,13.2,7.2,76.8,21.1,Sunny,1.3,121
2024-02-08,15,3,0,2,Cafeteria A,13.2,7.2,76.8,21.1,Sunny,1.3,37
2024-02-08,15,3,0,2,Food Court B,13.2,7.2,76.8,21.1,Sunny,1.3,46
2024-02-08,15,3,0,2,Restaurant C,13.2,7.2,76.8,21.1,Sunny,1.3,25
2024-02-08,15,3,0,2,Canteen D,13.2,7.2,76.8,21.1,Sunny,1.3,27
2024-02-09,9,4,0,2,Cafeteria A,5.6,0.7,80.0,10.7,Rainy,0.75,2
2024-02-09,9,4,0,2,Food Court B,5.6,0.7,80.0,10.7,Rainy,0.75,3
2024-02-09,9,4,0,2,Restaurant C,5.6,0.7,80.0,10.7,Rainy,0.75,1
2024-02-09,9,4,0,2,Canteen D,5.6,0.7,80.0,10.7,Rainy,0.75,1
2024-02-09,10,4,0,2,Cafeteria A,5.6,0.7,80.0,10.7,Rainy,0.75,17
2024-02-09,10,4,0,2,Food Court B,5.6,0.7,80.0,10.7,Rainy,0.75,22
2024-02-09,10,4,0,2,Restaurant C,5.6,0.7,80.0,10.7,Rainy,0.75,13
2024-02-09,10,4,0,2,Canteen D,5.6,0.7,80.0,10.7,Rainy,0.75,12
2024-02-09,11,4,0,2,Cafeteria A,5.6,0.7,80.0,10.7,Rainy,0.75,80
2024-02-09,11,4,0,2,Food Court B,5.6,0.7,80.0,10.7,Rainy,0.75,94
2024-02-09,11,4,0,2,Restaurant C,5.6,0.7,80.0,10.7,Rainy,0.75,46
2024-02-09,11,4,0,2,Canteen D,5.6,0.7,80.0,10.7,Rainy,0.75,61
2024-02-09,12,4,0,2,Cafeteria A,5.6,0.7,80.0,10.7,Rainy,0.75,147
2024-02-09,12,4,0,2,Food Court B,5.6,0.7,80.0,10.7,Rainy,0.75,201
2024-02-09,12,4,0,2,Restaurant C,5.6,0.7,80.0,10.7,Rainy,0.75,104
2024-02-09,12,4,0,2,Canteen D,5.6,0.7,80.0,10.7,Rainy,0.75,114
2024-02-09,13,4,0,2,Cafeteria A,5.6,0.7,80.0,10.7,Rainy,0.75,140
2024-02-09,13,4,0,2,Food Court B,5.6,0.7,80.0,10.7,Rainy,0.75,189
2024-02-09,13,4,0,2,Restaurant C,5.6,0.7,80.0,10.7,Rainy,0.75,104
2024-02-09,13,4,0,2,Canteen D,5.6,0.7,80.0,10.7,Rainy,0.75,108
2024-02-09,14,4,0,2,Cafeteria A,5.6,0.7,80.0,10.7,Rainy,0.75,76
2024-02-09,14,4,0,2,Food Court B,5.6,0.7,80.0,10.7,Rainy,0.75,95
2024-02-09,14,4,0,2,Restaurant C,5.6,0.7,80.0,10.7,Rainy,0.75,50
2024-02-09,14,4,0,2,Canteen D,5.6,0.7,80.0,10.7,Rainy,0.75,53
2024-02-09,15,4,0,2,Cafeteria A,5.6,0.7,80.0,10.7,Rainy,0.75,19
2024-02-09,15,4,0,2,Food Court B,5.6,0.7,80.0,10.7,Rainy,0.75,25
2024-02-09,15,4,0,2,Restaurant C,5.6,0.7,80.0,10.7,Rainy,0.75,10
2024-02-09,15,4,0,2,Canteen D,5.6,0.7,80.0,10.7,Rainy,0.75,13
2024-02-10,9,5,1,2,Cafeteria A,8.9,6.6,82.2,11.2,Sunny,1.3,1
2024-02-10,9,5,1,2,Food Court B,8.9,6.6,82.2,11.2,Sunny,1.3,2
2024-02-10,9,5,1,2,Restaurant C,8.9,6.6,82.2,11.2,Sunny,1.3,1
2024-02-10,9,5,1,2,Canteen D,8.9,6.6,82.2,11.2,Sunny,1.3,1
2024-02-10,10,5,1,2,Cafeteria A,8.9,6.6,82.2,11.2,Sunny,1.3,13
2024-02-10,10,5,1,2,Food Court B,8.9,6.6,82.2,11.2,Sunny,1.3,19
2024-02-10,10,5,1,2,Restaurant C,8.9,6.6,82.2,11.2,Sunny,1.3,8
2024-02-10,10,5,1,2,Canteen D,8.9,6.6,82.2,11.2,Sunny,1.3,11
2024-02-10,11,5,1,2,Cafeteria A,8.9,6.6,82.2,11.2,Sunny,1.3,52
2024-02-10,11,5,1,2,Food Court B,8.9,6.6,82.2,11.2,Sunny,1.3,73
2024-02-10,11,5,1,2,Restaurant C,8.9,6.6,82.2,11.2,Sunny,1.3,32
2024-02-10,11,5,1,2,Canteen D,8.9,6.6,82.2,11.2,Sunny,1.3,47
2024-02-10,12,5,1,2,Cafeteria A,8.9,6.6,82.2,11.2,Sunny,1.3,108
2024-02-10,12,5,1,2,Food Court B,8.9,6.6,82.2,11.2,Sunny,1.3,128
2024-02-10,12,5,1,2,Restaurant C,8.9,6.6,82.2,11.2,Sunny,1.3,63
2024-02-10,12,5,1,2,Canteen D,8.9,6.6,82.2,11.2,Sunny,1.3,79
2024-02-10,13,5,1,2,Cafeteria A,8.9,6.6,82.2,11.2,Sunny,1.3,110
2024-02-10,13,5,1,2,Food Court B,8.9,6.6,82.2,11.2,Sunny,1.3,131
2024-02-10,13,5,1,2,Restaurant C,8.9,6.6,82.2,11.2,Sunny,1.3,76
2024-02-10,13,5,1,2,Canteen D,8.9,6.6,82.2,11.2,Sunny,1.3,84
2024-02-10,14,5,1,2,Cafeteria A,8.9,6.6,82.2,11.2,Sunny,1.3,51
2024-02-10,14,5,1,2,Food Court B,8.9,6.6,82.2,11.2,Sunny,1.3,70
2024-02-10,14,5,1,2,Restaurant C,8.9,6.6,82.2,11.2,Sunny,1.3,37
2024-02-10,14,5,1,2,Canteen D,8.9,6.6,82.2,11.2,Sunny,1.3,39
2024-02-10,15,5,1,2,Cafeteria A,8.9,6.6,82.2,11.2,Sunny,1.3,12
2024-02-10,15,5,1,2,Food Court B,8.9,6.6,82.2,11.2,Sunny,1.3,15
2024-02-10,15,5,1,2,Restaurant C,8.9,6.6,82.2,11.2,Sunny,1.3,9
2024-02-10,15,5,1,2,Canteen D,8.9,6.6,82.2,11.2,Sunny,1.3,11
2024-02-11,9,6,1,2,Cafeteria A,12.6,7.7,69.2,17.2,Windy,0.85,1
2024-02-11,9,6,1,2,Food Court B,12.6,7.7,69.2,17.2,Windy,0.85,1
2024-02-11,9,6,1,2,Restaurant C,12.6,7.7,69.2,17.2,Windy,0.85,0
2024-02-11,9,6,1,2,Canteen D,12.6,7.7,69.2,17.2,Windy,0.85,0
2024-02-11,10,6,1,2,Cafeteria A,12.6,7.7,69.2,17.2,Windy,0.85,9
2024-02-11,10,6,1,2,Food Court B,12.6,7.7,69.2,17.2,Windy,0.85,13
2024-02-11,10,6,1,2,Restaurant C,12.6,7.7,69.2,17.2,Windy,0.85,5
2024-02-11,10,6,1,2,Canteen D,12.6,7.7,69.2,17.2,Windy,0.85,6
2024-02-11,11,6,1,2,Cafeteria A,12.6,7.7,69.2,17.2,Windy,0.85,38
2024-02-11,11,6,1,2,Food Court B,12.6,7.7,69.2,17.2,Windy,0.85,53
2024-02-11,11,6,1,2,Restaurant C,12.6,7.7,69.2,17.2,Windy,0.85,23
2024-02-11,11,6,1,2,Canteen D,12.6,7.7,69.2,17.2,Windy,0.85,30
2024-02-11,12,6,1,2,Cafeteria A,12.6,7.7,69.2,17.2,Windy,0.85,68
2024-02-11,12,6,1,2,Food Court B,12.6,7.7,69.2,17.2,Windy,0.85,88
2024-02-11,12,6,1,2,Restaurant C,12.6,7.7,69.2,17.2,Windy,0.85,55
2024-02-11,12,6,1,2,Canteen D,12.6,7.7,69.2,17.2,Windy,0.85,67
2024-02-11,13,6,1,2,Cafeteria A,12.6,7.7,69.2,17.2,Windy,0.85,67
2024-02-11,13,6,1,2,Food Court B,12.6,7.7,69.2,17.2,Windy,0.85,106
2024-02-11,13,6,1,2,Restaurant C,12.6,7.7,69.2,17.2,Windy,0.85,51
2024-02-11,13,6,1,2,Canteen D,12.6,7.7,69.2,17.2,Windy,0.85,65
2024-02-11,14,6,1,2,Cafeteria A,12.6,7.7,69.2,17.2,Windy,0.85,38
2024-02-11,14,6,1,2,Food Court B,12.6,7.7,69.2,17.2,Windy,0.85,48
2024-02-11,14,6,1,2,Restaurant C,12.6,7.7,69.2,17.2,Windy,0.85,24
2024-02-11,14,6,1,2,Canteen D,12.6,7.7,69.2,17.2,Windy,0.85,31
