timestamp,hour,minute,day_of_week,is_weekend,intersection,vehicle_count,is_anomaly
2024-01-03 16:25:00,16,25,2,0,City Center,73,0
2024-01-03 16:30:00,16,30,2,0,North Gate,64,0
2024-01-03 16:30:00,16,30,2,0,South Gate,87,0
2024-01-03 16:30:00,16,30,2,0,East Junction,58,0
2024-01-03 16:30:00,16,30,2,0,West Junction,70,0
2024-01-03 16:30:00,16,30,2,0,City Center,68,0
2024-01-03 16:35:00,16,35,2,0,North Gate,52,0
2024-01-03 16:35:00,16,35,2,0,South Gate,66,0
2024-01-03 16:35:00,16,35,2,0,East Junction,82,0
2024-01-03 16:35:00,16,35,2,0,West Junction,67,0
2024-01-03 16:35:00,16,35,2,0,City Center,66,0
2024-01-03 16:40:00,16,40,2,0,North Gate,83,0
2024-01-03 16:40:00,16,40,2,0,South Gate,56,0
2024-01-03 16:40:00,16,40,2,0,East Junction,80,0
2024-01-03 16:40:00,16,40,2,0,West Junction,50,0
2024-01-03 16:40:00,16,40,2,0,City Center,80,0
2024-01-03 16:45:00,16,45,2,0,North Gate,56,0
2024-01-03 16:45:00,16,45,2,0,South Gate,61,0
2024-01-03 16:45:00,16,45,2,0,East Junction,56,0
2024-01-03 16:45:00,16,45,2,0,West Junction,77,0
2024-01-03 16:45:00,16,45,2,0,City Center,70,0
2024-01-03 16:50:00,16,50,2,0,North Gate,78,0
2024-01-03 16:50:00,16,50,2,0,South Gate,71,0
2024-01-03 16:50:00,16,50,2,0,East Junction,65,0
2024-01-03 16:50:00,16,50,2,0,West Junction,304,1
2024-01-03 16:50:00,16,50,2,0,City Center,70,0
2024-01-03 16:55:00,16,55,2,0,North Gate,55,0
2024-01-03 16:55:00,16,55,2,0,South Gate,70,0
2024-01-03 16:55:00,16,55,2,0,East Junction,62,0
2024-01-03 16:55:00,16,55,2,0,West Junction,68,0
2024-01-03 16:55:00,16,55,2,0,City Center,78,0
2024-01-03 17:00:00,17,0,2,0,North Gate,174,0
2024-01-03 17:00:00,17,0,2,0,South Gate,207,0
2024-01-03 17:00:00,17,0,2,0,East Junction,213,0
2024-01-03 17:00:00,17,0,2,0,West Junction,216,0
2024-01-03 17:00:00,17,0,2,0,City Center,186,0
2024-01-03 17:05:00,17,5,2,0,North Gate,214,0
2024-01-03 17:05:00,17,5,2,0,South Gate,241,0
2024-01-03 17:05:00,17,5,2,0,East Junction,226,0
2024-01-03 17:05:00,17,5,2,0,West Junction,203,0
2024-01-03 17:05:00,17,5,2,0,City Center,224,0
2024-01-03 17:10:00,17,10,2,0,North Gate,548,1
2024-01-03 17:10:00,17,10,2,0,South Gate,220,0
2024-01-03 17:10:00,17,10,2,0,East Junction,181,0
2024-01-03 17:10:00,17,10,2,0,West Junction,191,0
2024-01-03 17:10:00,17,10,2,0,City Center,597,1
2024-01-03 17:15:00,17,15,2,0,North Gate,211,0
2024-01-03 17:15:00,17,15,2,0,South Gate,139,0
2024-01-03 17:15:00,17,15,2,0,East Junction,209,0
2024-01-03 17:15:00,17,15,2,0,West Junction,199,0
2024-01-03 17:15:00,17,15,2,0,City Center,196,0
2024-01-03 17:20:00,17,20,2,0,North Gate,179,0
2024-01-03 17:20:00,17,20,2,0,South Gate,210,0
2024-01-03 17:20:00,17,20,2,0,East Junction,192,0
2024-01-03 17:20:00,17,20,2,0,West Junction,206,0
2024-01-03 17:20:00,17,20,2,0,City Center,184,0
2024-01-03 17:25:00,17,25,2,0,North Gate,209,0
2024-01-03 17:25:00,17,25,2,0,South Gate,200,0
2024-01-03 17:25:00,17,25,2,0,East Junction,1060,1
2024-01-03 17:25:00,17,25,2,0,West Junction,198,0
2024-01-03 17:25:00,17,25,2,0,City Center,207,0
2024-01-03 17:30:00,17,30,2,0,North Gate,231,0
2024-01-03 17:30:00,17,30,2,0,South Gate,248,0
2024-01-03 17:30:00,17,30,2,0,East Junction,192,0
2024-01-03 17:30:00,17,30,2,0,West Junction,225,0
2024-01-03 17:30:00,17,30,2,0,City Center,230,0
2024-01-03 17:35:00,17,35,2,0,North Gate,190,0
2024-01-03 17:35:00,17,35,2,0,South Gate,210,0
2024-01-03 17:35:00,17,35,2,0,East Junction,213,0
2024-01-03 17:35:00,17,35,2,0,West Junction,151,0
2024-01-03 17:35:00,17,35,2,0,City Center,0,1
2024-01-03 17:40:00,17,40,2,0,North Gate,213,0
2024-01-03 17:40:00,17,40,2,0,South Gate,209,0
2024-01-03 17:40:00,17,40,2,0,East Junction,180,0
2024-01-03 17:40:00,17,40,2,0,West Junction,165,0
2024-01-03 17:40:00,17,40,2,0,City Center,241,0
2024-01-03 17:45:00,17,45,2,0,North Gate,237,0
2024-01-03 17:45:00,17,45,2,0,South Gate,204,0
2024-01-03 17:45:00,17,45,2,0,East Junction,241,0
2024-01-03 17:45:00,17,45,2,0,West Junction,257,0
2024-01-03 17:45:00,17,45,2,0,City Center,215,0
2024-01-03 17:50:00,17,50,2,0,North Gate,177,0
2024-01-03 17:50:00,17,50,2,0,South Gate,184,0
2024-01-03 17:50:00,17,50,2,0,East Junction,169,0
2024-01-03 17:50:00,17,50,2,0,West Junction,244,0
2024-01-03 17:50:00,17,50,2,0,City Center,192,0
2024-01-03 17:55:00,17,55,2,0,North Gate,245,0
2024-01-03 17:55:00,17,55,2,0,South Gate,225,0
2024-01-03 17:55:00,17,55,2,0,East Junction,215,0
2024-01-03 17:55:00,17,55,2,0,West Junction,263,0
2024-01-03 17:55:00,17,55,2,0,City Center,181,0
2024-01-03 18:00:00,18,0,2,0,North Gate,176,0
2024-01-03 18:00:00,18,0,2,0,South Gate,207,0
2024-01-03 18:00:00,18,0,2,0,East Junction,230,0
2024-01-03 18:00:00,18,0,2,0,West Junction,139,0
2024-01-03 18:00:00,18,0,2,0,City Center,224,0
2024-01-03 18:05:00,18,5,2,0,North Gate,167,0
2024-01-03 18:05:00,18,5,2,0,South Gate,128,0
2024-01-03 18:05:00,18,5,2,0,East Junction,223,0
2024-01-03 18:05:00,18,5,2,0,West Junction,261,0
2024-01-03 18:05:00,18,5,2,0,City Center,184,0
2024-01-03 18:10:00,18,10,2,0,North Gate,217,0
2024-01-03 18:10:00,18,10,2,0,South Gate,240,0
2024-01-03 18:10:00,18,10,2,0,East Junction,230,0
2024-01-03 18:10:00,18,10,2,0,West Junction,219,0
2024-01-03 18:10:00,18,10,2,0,City Center,241,0
2024-01-03 18:15:00,18,15,2,0,North Gate,201,0
2024-01-03 18:15:00,18,15,2,0,South Gate,211,0
2024-01-03 18:15:00,18,15,2,0,East Junction,153,0
2024-01-03 18:15:00,18,15,2,0,West Junction,240,0
2024-01-03 18:15:00,18,15,2,0,City Center,143,0
2024-01-03 18:20:00,18,20,2,0,North Gate,144,0
2024-01-03 18:20:00,18,20,2,0,South Gate,148,0
2024-01-03 18:20:00,18,20,2,0,East Junction,292,0
2024-01-03 18:20:00,18,20,2,0,West Junction,145,0
2024-01-03 18:20:00,18,20,2,0,City Center,193,0
2024-01-03 18:25:00,18,25,2,0,North Gate,213,0
2024-01-03 18:25:00,18,25,2,0,South Gate,215,0
2024-01-03 18:25:00,18,25,2,0,East Junction,194,0
2024-01-03 18:25:00,18,25,2,0,West Junction,218,0
2024-01-03 18:25:00,18,25,2,0,City Center,203,0
2024-01-03 18:30:00,18,30,2,0,North Gate,177,0
2024-01-03 18:30:00,18,30,2,0,South Gate,216,0
2024-01-03 18:30:00,18,30,2,0,East Junction,194,0
2024-01-03 18:30:00,18,30,2,0,West Junction,218,0
2024-01-03 18:30:00,18,30,2,0,City Center,170,0
2024-01-03 18:35:00,18,35,2,0,North Gate,201,0
2024-01-03 18:35:00,18,35,2,0,South Gate,205,0
2024-01-03 18:35:00,18,35,2,0,East Junction,254,0
2024-01-03 18:35:00,18,35,2,0,West Junction,230,0
2024-01-03 18:35:00,18,35,2,0,City Center,225,0
2024-01-03 18:40:00,18,40,2,0,North Gate,249,0
2024-01-03 18:40:00,18,40,2,0,South Gate,187,0
2024-01-03 18:40:00,18,40,2,0,East Junction,188,0
2024-01-03 18:40:00,18,40,2,0,West Junction,197,0
2024-01-03 18:40:00,18,40,2,0,City Center,225,0
2024-01-03 18:45:00,18,45,2,0,North Gate,196,0
2024-01-03 18:45:00,18,45,2,0,South Gate,203,0
2024-01-03 18:45:00,18,45,2,0,East Junction,246,0
2024-01-03 18:45:00,18,45,2,0,West Junction,184,0
2024-01-03 18:45:00,18,45,2,0,City Center,167,0
2024-01-03 18:50:00,18,50,2,0,North Gate,191,0
2024-01-03 18:50:00,18,50,2,0,South Gate,115,0
2024-01-03 18:50:00,18,50,2,0,East Junction,181,0
2024-01-03 18:50:00,18,50,2,0,West Junction,221,0
2024-01-03 18:50:00,18,50,2,0,City Center,138,0
2024-01-03 18:55:00,18,55,2,0,North Gate,239,0
2024-01-03 18:55:00,18,55,2,0,South Gate,182,0
2024-01-03 18:55:00,18,55,2,0,East Junction,156,0
2024-01-03 18:55:00,18,55,2,0,West Junction,218,0
2024-01-03 18:55:00,18,55,2,0,City Center,248,0
2024-01-03 19:00:00,19,0,2,0,North Gate,206,0
2024-01-03 19:00:00,19,0,2,0,South Gate,150,0
2024-01-03 19:00:00,19,0,2,0,East Junction,215,0
2024-01-03 19:00:00,19,0,2,0,West Junction,154,0
2024-01-03 19:00:00,19,0,2,0,City Center,183,0
2024-01-03 19:05:00,19,5,2,0,North Gate,235,0
2024-01-03 19:05:00,19,5,2,0,South Gate,187,0
2024-01-03 19:05:00,19,5,2,0,East Junction,202,0
2024-01-03 19:05:00,19,5,2,0,West Junction,208,0
2024-01-03 19:05:00,19,5,2,0,City Center,119,0
2024-01-03 19:10:00,19,10,2,0,North Gate,181,0
2024-01-03 19:10:00,19,10,2,0,South Gate,216,0
2024-01-03 19:10:00,19,10,2,0,East Junction,158,0
2024-01-03 19:10:00,19,10,2,0,West Junction,230,0
2024-01-03 19:10:00,19,10,2,0,City Center,166,0
2024-01-03 19:15:00,19,15,2,0,North Gate,176,0
2024-01-03 19:15:00,19,15,2,0,South Gate,194,0
2024-01-03 19:15:00,19,15,2,0,East Junction,215,0
2024-01-03 19:15:00,19,15,2,0,West Junction,208,0
2024-01-03 19:15:00,19,15,2,0,City Center,147,0
2024-01-03 19:20:00,19,20,2,0,North Gate,187,0
2024-01-03 19:20:00,19,20,2,0,South Gate,150,0
2024-01-03 19:20:00,19,20,2,0,East Junction,241,0
2024-01-03 19:20:00,19,20,2,0,West Junction,249,0
2024-01-03 19:20:00,19,20,2,0,City Center,188,0
2024-01-03 19:25:00,19,25,2,0,North Gate,187,0
2024-01-03 19:25:00,19,25,2,0,South Gate,196,0
2024-01-03 19:25:00,19,25,2,0,East Junction,238,0
2024-01-03 19:25:00,19,25,2,0,West Junction,156,0
2024-01-03 19:25:00,19,25,2,0,City Center,197,0
2024-01-03 19:30:00,19,30,2,0,North Gate,200,0
2024-01-03 19:30:00,19,30,2,0,South Gate,163,0
2024-01-03 19:30:00,19,30,2,0,East Junction,123,0
2024-01-03 19:30:00,19,30,2,0,West Junction,209,0
2024-01-03 19:30:00,19,30,2,0,City Center,194,0
2024-01-03 19:35:00,19,35,2,0,North Gate,219,0
2024-01-03 19:35:00,19,35,2,0,South Gate,237,0
2024-01-03 19:35:00,19,35,2,0,East Junction,251,0
2024-01-03 19:35:00,19,35,2,0,West Junction,223,0
2024-01-03 19:35:00,19,35,2,0,City Center,179,0
2024-01-03 19:40:00,19,40,2,0,North Gate,153,0
2024-01-03 19:40:00,19,40,2,0,South Gate,176,0
2024-01-03 19:40:00,19,40,2,0,East Junction,306,0
2024-01-03 19:40:00,19,40,2,0,West Junction,207,0
2024-01-03 19:40:00,19,40,2,0,City Center,176,0
2024-01-03 19:45:00,19,45,2,0,North Gate,221,0
2024-01-03 19:45:00,19,45,2,0,South Gate,211,0
2024-01-03 19:45:00,19,45,2,0,East Junction,168,0
2024-01-03 19:45:00,19,45,2,0,West Junction,192,0
2024-01-03 19:45:00,19,45,2,0,City Center,198,0
2024-01-03 19:50:00,19,50,2,0,North Gate,188,0
2024-01-03 19:50:00,19,50,2,0,South Gate,183,0
2024-01-03 19:50:00,19,50,2,0,East Junction,207,0
2024-01-03 19:50:00,19,50,2,0,West Junction,148,0
2024-01-03 19:50:00,19,50,2,0,City Center,219,0
2024-01-03 19:55:00,19,55,2,0,North Gate,211,0
2024-01-03 19:55:00,19,55,2,0,South Gate,178,0
2024-01-03 19:55:00,19,55,2,0,East Junction,238,0
2024-01-03 19:55:00,19,55,2,0,West Junction,224,0
2024-01-03 19:55:00,19,55,2,0,City Center,177,0
2024-01-03 20:00:00,20,0,2,0,North Gate,75,0
2024-01-03 20:00:00,20,0,2,0,South Gate,63,0
2024-01-03 20:00:00,20,0,2,0,East Junction,69,0
2024-01-03 20:00:00,20,0,2,0,West Junction,72,0
2024-01-03 20:00:00,20,0,2,0,City Center,61,0
2024-01-03 20:05:00,20,5,2,0,North Gate,77,0
2024-01-03 20:05:00,20,5,2,0,South Gate,70,0
2024-01-03 20:05:00,20,5,2,0,East Junction,71,0
2024-01-03 20:05:00,20,5,2,0,West Junction,70,0
2024-01-03 20:05:00,20,5,2,0,City Center,80,0
2024-01-03 20:10:00,20,10,2,0,North Gate,82,0
2024-01-03 20:10:00,20,10,2,0,South Gate,86,0
2024-01-03 20:10:00,20,10,2,0,East Junction,95,0
2024-01-03 20:10:00,20,10,2,0,West Junction,58,0
2024-01-03 20:10:00,20,10,2,0,City Center,69,0
2024-01-03 20:15:00,20,15,2,0,North Gate,70,0
2024-01-03 20:15:00,20,15,2,0,South Gate,61,0
2024-01-03 20:15:00,20,15,2,0,East Junction,57,0
2024-01-03 20:15:00,20,15,2,0,West Junction,69,0
2024-01-03 20:15:00,20,15,2,0,City Center,86,0
2024-01-03 20:20:00,20,20,2,0,North Gate,61,0
2024-01-03 20:20:00,20,20,2,0,South Gate,56,0
2024-01-03 20:20:00,20,20,2,0,East Junction,72,0
2024-01-03 20:20:00,20,20,2,0,West Junction,78,0
2024-01-03 20:20:00,20,20,2,0,City Center,68,0
2024-01-03 20:25:00,20,25,2,0,North Gate,74,0
2024-01-03 20:25:00,20,25,2,0,South Gate,73,0
2024-01-03 20:25:00,20,25,2,0,East Junction,69,0
2024-01-03 20:25:00,20,25,2,0,West Junction,57,0
2024-01-03 20:25:00,20,25,2,0,City Center,54,0
2024-01-03 20:30:00,20,30,2,0,North Gate,66,0
2024-01-03 20:30:00,20,30,2,0,South Gate,59,0
2024-01-03 20:30:00,20,30,2,0,East Junction,87,0
2024-01-03 20:30:00,20,30,2,0,West Junction,78,0
2024-01-03 20:30:00,20,30,2,0,City Center,69,0
2024-01-03 20:35:00,20,35,2,0,North Gate,80,0
2024-01-03 20:35:00,20,35,2,0,South Gate,79,0
2024-01-03 20:35:00,20,35,2,0,East Junction,72,0
2024-01-03 20:35:00,20,35,2,0,West Junction,84,0
2024-01-03 20:35:00,20,35,2,0,City Center,48,0
2024-01-03 20:40:00,20,40,2,0,North Gate,80,0
2024-01-03 20:40:00,20,40,2,0,South Gate,59,0
2024-01-03 20:40:00,20,40,2,0,East Junction,75,0
2024-01-03 20:40:00,20,40,2,0,West Junction,61,0
2024-01-03 20:40:00,20,40,2,0,City Center,88,0
2024-01-03 20:45:00,20,45,2,0,North Gate,74,0
2024-01-03 20:45:00,20,45,2,0,South Gate,75,0
2024-01-03 20:45:00,20,45,2,0,East Junction,75,0
2024-01-03 20:45:00,20,45,2,0,West Junction,91,0
2024-01-03 20:45:00,20,45,2,0,City Center,60,0
2024-01-03 20:50:00,20,50,2,0,North Gate,69,0
2024-01-03 20:50:00,20,50,2,0,South Gate,86,0
2024-01-03 20:50:00,20,50,2,0,East Junction,64,0
2024-01-03 20:50:00,20,50,2,0,West Junction,71,0
2024-01-03 20:50:00,20,50,2,0,City Center,57,0
2024-01-03 20:55:00,20,55,2,0,North Gate,83,0
2024-01-03 20:55:00,20,55,2,0,South Gate,64,0
2024-01-03 20:55:00,20,55,2,0,East Junction,72,0
2024-01-03 20:55:00,20,55,2,0,West Junction,72,0
2024-01-03 20:55:00,20,55,2,0,City Center,86,0
2024-01-03 21:00:00,21,0,2,0,North Gate,57,0
2024-01-03 21:00:00,21,0,2,0,South Gate,0,1
2024-01-03 21:00:00,21,0,2,0,East Junction,66,0
2024-01-03 21:00:00,21,0,2,0,West Junction,57,0
2024-01-03 21:00:00,21,0,2,0,City Center,70,0
2024-01-03 21:05:00,21,5,2,0,North Gate,55,0
2024-01-03 21:05:00,21,5,2,0,South Gate,65,0
2024-01-03 21:05:00,21,5,2,0,East Junction,73,0
2024-01-03 21:05:00,21,5,2,0,West Junction,54,0
2024-01-03 21:05:00,21,5,2,0,City Center,76,0
2024-01-03 21:10:00,21,10,2,0,North Gate,70,0
2024-01-03 21:10:00,21,10,2,0,South Gate,78,0
2024-01-03 21:10:00,21,10,2,0,East Junction,78,0
2024-01-03 21:10:00,21,10,2,0,West Junction,64,0
2024-01-03 21:10:00,21,10,2,0,City Center,65,0
2024-01-03 21:15:00,21,15,2,0,North Gate,74,0
2024-01-03 21:15:00,21,15,2,0,South Gate,58,0
2024-01-03 21:15:00,21,15,2,0,East Junction,58,0
2024-01-03 21:15:00,21,15,2,0,West Junction,63,0
2024-01-03 21:15:00,21,15,2,0,City Center,55,0
2024-01-03 21:20:00,21,20,2,0,North Gate,57,0
2024-01-03 21:20:00,21,20,2,0,South Gate,57,0
2024-01-03 21:20:00,21,20,2,0,East Junction,66,0
2024-01-03 21:20:00,21,20,2,0,West Junction,66,0
2024-01-03 21:20:00,21,20,2,0,City Center,79,0
2024-01-03 21:25:00,21,25,2,0,North Gate,66,0
2024-01-03 21:25:00,21,25,2,0,South Gate,68,0
2024-01-03 21:25:00,21,25,2,0,East Junction,88,0
2024-01-03 21:25:00,21,25,2,0,West Junction,46,0
2024-01-03 21:25:00,21,25,2,0,City Center,72,0
2024-01-03 21:30:00,21,30,2,0,North Gate,67,0
2024-01-03 21:30:00,21,30,2,0,South Gate,73,0
2024-01-03 21:30:00,21,30,2,0,East Junction,64,0
2024-01-03 21:30:00,21,30,2,0,West Junction,66,0
2024-01-03 21:30:00,21,30,2,0,City Center,82,0
2024-01-03 21:35:00,21,35,2,0,North Gate,74,0
2024-01-03 21:35:00,21,35,2,0,South Gate,67,0
2024-01-03 21:35:00,21,35,2,0,East Junction,61,0
2024-01-03 21:35:00,21,35,2,0,West Junction,58,0
2024-01-03 21:35:00,21,35,2,0,City Center,64,0
2024-01-03 21:40:00,21,40,2,0,North Gate,40,0
2024-01-03 21:40:00,21,40,2,0,South Gate,68,0
2024-01-03 21:40:00,21,40,2,0,East Junction,88,0
2024-01-03 21:40:00,21,40,2,0,West Junction,71,0
2024-01-03 21:40:00,21,40,2,0,City Center,62,0
2024-01-03 21:45:00,21,45,2,0,North Gate,46,0
2024-01-03 21:45:00,21,45,2,0,South Gate,61,0
2024-01-03 21:45:00,21,45,2,0,East Junction,64,0
2024-01-03 21:45:00,21,45,2,0,West Junction,72,0
2024-01-03 21:45:00,21,45,2,0,City Center,65,0
2024-01-03 21:50:00,21,50,2,0,North Gate,88,0
2024-01-03 21:50:00,21,50,2,0,South Gate,67,0
2024-01-03 21:50:00,21,50,2,0,East Junction,80,0
2024-01-03 21:50:00,21,50,2,0,West Junction,53,0
2024-01-03 21:50:00,21,50,2,0,City Center,69,0
2024-01-03 21:55:00,21,55,2,0,North Gate,61,0
2024-01-03 21:55:00,21,55,2,0,South Gate,80,0
2024-01-03 21:55:00,21,55,2,0,East Junction,65,0
2024-01-03 21:55:00,21,55,2,0,West Junction,83,0
2024-01-03 21:55:00,21,55,2,0,City Center,76,0
2024-01-03 22:00:00,22,0,2,0,North Gate,64,0
2024-01-03 22:00:00,22,0,2,0,South Gate,58,0
2024-01-03 22:00:00,22,0,2,0,East Junction,62,0
2024-01-03 22:00:00,22,0,2,0,West Junction,66,0
2024-01-03 22:00:00,22,0,2,0,City Center,76,0
2024-01-03 22:05:00,22,5,2,0,North Gate,69,0
2024-01-03 22:05:00,22,5,2,0,South Gate,78,0
2024-01-03 22:05:00,22,5,2,0,East Junction,84,0
2024-01-03 22:05:00,22,5,2,0,West Junction,70,0
2024-01-03 22:05:00,22,5,2,0,City Center,59,0
2024-01-03 22:10:00,22,10,2,0,North Gate,73,0
2024-01-03 22:10:00,22,10,2,0,South Gate,90,0
2024-01-03 22:10:00,22,10,2,0,East Junction,78,0
2024-01-03 22:10:00,22,10,2,0,West Junction,72,0
2024-01-03 22:10:00,22,10,2,0,City Center,60,0
2024-01-03 22:15:00,22,15,2,0,North Gate,67,0
2024-01-03 22:15:00,22,15,2,0,South Gate,53,0
2024-01-03 22:15:00,22,15,2,0,East Junction,58,0
2024-01-03 22:15:00,22,15,2,0,West Junction,73,0
2024-01-03 22:15:00,22,15,2,0,City Center,51,0
2024-01-03 22:20:00,22,20,2,0,North Gate,66,0
2024-01-03 22:20:00,22,20,2,0,South Gate,57,0
2024-01-03 22:20:00,22,20,2,0,East Junction,58,0
2024-01-03 22:20:00,22,20,2,0,West Junction,70,0
2024-01-03 22:20:00,22,20,2,0,City Center,62,0
2024-01-03 22:25:00,22,25,2,0,North Gate,55,0
2024-01-03 22:25:00,22,25,2,0,South Gate,0,1
2024-01-03 22:25:00,22,25,2,0,East Junction,54,0
2024-01-03 22:25:00,22,25,2,0,West Junction,69,0
2024-01-03 22:25:00,22,25,2,0,City Center,53,0
2024-01-03 22:30:00,22,30,2,0,North Gate,70,0
2024-01-03 22:30:00,22,30,2,0,South Gate,69,0
2024-01-03 22:30:00,22,30,2,0,East Junction,74,0
2024-01-03 22:30:00,22,30,2,0,West Junction,69,0
2024-01-03 22:30:00,22,30,2,0,City Center,61,0
2024-01-03 22:35:00,22,35,2,0,North Gate,64,0
2024-01-03 22:35:00,22,35,2,0,South Gate,67,0
2024-01-03 22:35:00,22,35,2,0,East Junction,51,0
2024-01-03 22:35:00,22,35,2,0,West Junction,84,0
2024-01-03 22:35:00,22,35,2,0,City Center,72,0
2024-01-03 22:40:00,22,40,2,0,North Gate,74,0
2024-01-03 22:40:00,22,40,2,0,South Gate,79,0
2024-01-03 22:40:00,22,40,2,0,East Junction,79,0
2024-01-03 22:40:00,22,40,2,0,West Junction,63,0
2024-01-03 22:40:00,22,40,2,0,City Center,76,0
2024-01-03 22:45:00,22,45,2,0,North Gate,76,0
2024-01-03 22:45:00,22,45,2,0,South Gate,70,0
2024-01-03 22:45:00,22,45,2,0,East Junction,60,0
2024-01-03 22:45:00,22,45,2,0,West Junction,73,0
2024-01-03 22:45:00,22,45,2,0,City Center,49,0
2024-01-03 22:50:00,22,50,2,0,North Gate,89,0
2024-01-03 22:50:00,22,50,2,0,South Gate,67,0
2024-01-03 22:50:00,22,50,2,0,East Junction,68,0
2024-01-03 22:50:00,22,50,2,0,West Junction,72,0
2024-01-03 22:50:00,22,50,2,0,City Center,82,0
2024-01-03 22:55:00,22,55,2,0,North Gate,52,0
2024-01-03 22:55:00,22,55,2,0,South Gate,86,0
2024-01-03 22:55:00,22,55,2,0,East Junction,51,0
2024-01-03 22:55:00,22,55,2,0,West Junction,90,0
2024-01-03 22:55:00,22,55,2,0,City Center,71,0
2024-01-03 23:00:00,23,0,2,0,North Gate,58,0
2024-01-03 23:00:00,23,0,2,0,South Gate,67,0
2024-01-03 23:00:00,23,0,2,0,East Junction,48,0
2024-01-03 23:00:00,23,0,2,0,West Junction,67,0
2024-01-03 23:00:00,23,0,2,0,City Center,69,0
2024-01-03 23:05:00,23,5,2,0,North Gate,75,0
2024-01-03 23:05:00,23,5,2,0,South Gate,73,0
2024-01-03 23:05:00,23,5,2,0,East Junction,61,0
2024-01-03 23:05:00,23,5,2,0,West Junction,71,0
2024-01-03 23:05:00,23,5,2,0,City Center,68,0
2024-01-03 23:10:00,23,10,2,0,North Gate,56,0
2024-01-03 23:10:00,23,10,2,0,South Gate,65,0
2024-01-03 23:10:00,23,10,2,0,East Junction,76,0
2024-01-03 23:10:00,23,10,2,0,West Junction,72,0
2024-01-03 23:10:00,23,10,2,0,City Center,57,0
2024-01-03 23:15:00,23,15,2,0,North Gate,69,0
2024-01-03 23:15:00,23,15,2,0,South Gate,58,0
2024-01-03 23:15:00,23,15,2,0,East Junction,0,1
2024-01-03 23:15:00,23,15,2,0,West Junction,61,0
2024-01-03 23:15:00,23,15,2,0,City Center,64,0
2024-01-03 23:20:00,23,20,2,0,North Gate,88,0
2024-01-03 23:20:00,23,20,2,0,South Gate,66,0
2024-01-03 23:20:00,23,20,2,0,East Junction,64,0
2024-01-03 23:20:00,23,20,2,0,West Junction,64,0
2024-01-03 23:20:00,23,20,2,0,City Center,67,0
2024-01-03 23:25:00,23,25,2,0,North Gate,87,0
2024-01-03 23:25:00,23,25,2,0,South Gate,0,1
2024-01-03 23:25:00,23,25,2,0,East Junction,79,0
2024-01-03 23:25:00,23,25,2,0,West Junction,65,0
2024-01-03 23:25:00,23,25,2,0,City Center,85,0
2024-01-03 23:30:00,23,30,2,0,North Gate,75,0
2024-01-03 23:30:00,23,30,2,0,South Gate,80,0
2024-01-03 23:30:00,23,30,2,0,East Junction,76,0
2024-01-03 23:30:00,23,30,2,0,West Junction,72,0
2024-01-03 23:30:00,23,30,2,0,City Center,82,0
2024-01-03 23:35:00,23,35,2,0,North Gate,63,0
2024-01-03 23:35:00,23,35,2,0,South Gate,67,0
2024-01-03 23:35:00,23,35,2,0,East Junction,68,0
2024-01-03 23:35:00,23,35,2,0,West Junction,79,0
2024-01-03 23:35:00,23,35,2,0,City Center,83,0
2024-01-03 23:40:00,23,40,2,0,North Gate,61,0
2024-01-03 23:40:00,23,40,2,0,South Gate,79,0
2024-01-03 23:40:00,23,40,2,0,East Junction,61,0
2024-01-03 23:40:00,23,40,2,0,West Junction,63,0
2024-01-03 23:40:00,23,40,2,0,City Center,52,0
2024-01-03 23:45:00,23,45,2,0,North Gate,71,0
2024-01-03 23:45:00,23,45,2,0,South Gate,69,0
2024-01-03 23:45:00,23,45,2,0,East Junction,64,0
2024-01-03 23:45:00,23,45,2,0,West Junction,83,0
2024-01-03 23:45:00,23,45,2,0,City Center,252,1
2024-01-03 23:50:00,23,50,2,0,North Gate,213,1
2024-01-03 23:50:00,23,50,2,0,South Gate,52,0
2024-01-03 23:50:00,23,50,2,0,East Junction,77,0
2024-01-03 23:50:00,23,50,2,0,West Junction,74,0
2024-01-03 23:50:00,23,50,2,0,City Center,65,0
2024-01-03 23:55:00,23,55,2,0,North Gate,64,0
2024-01-03 23:55:00,23,55,2,0,South Gate,50,0
2024-01-03 23:55:00,23,55,2,0,East Junction,66,0
2024-01-03 23:55:00,23,55,2,0,West Junction,228,1
2024-01-03 23:55:00,23,55,2,0,City Center,54,0
2024-01-04 00:00:00,0,0,3,0,North Gate,9,0
2024-01-04 00:00:00,0,0,3,0,South Gate,11,0
2024-01-04 00:00:00,0,0,3,0,East Junction,11,0
2024-01-04 00:00:00,0,0,3,0,West Junction,12,0
2024-01-04 00:00:00,0,0,3,0,City Center,11,0
2024-01-04 00:05:00,0,5,3,0,North Gate,7,0
2024-01-04 00:05:00,0,5,3,0,South Gate,9,0
2024-01-04 00:05:00,0,5,3,0,East Junction,7,0
2024-01-04 00:05:00,0,5,3,0,West Junction,12,0
2024-01-04 00:05:00,0,5,3,0,City Center,10,0
2024-01-04 00:10:00,0,10,3,0,North Gate,11,0
2024-01-04 00:10:00,0,10,3,0,South Gate,8,0
2024-01-04 00:10:00,0,10,3,0,East Junction,9,0
2024-01-04 00:10:00,0,10,3,0,West Junction,10,0
2024-01-04 00:10:00,0,10,3,0,City Center,11,0
2024-01-04 00:15:00,0,15,3,0,North Gate,7,0
2024-01-04 00:15:00,0,15,3,0,South Gate,11,0
